objID,run,ra,dec,rerun,camcol,field,z,zErr,template_photo_z,template_photo_zErr,bin
1237650795136942607,1239,124.826844439916,-0.795399203655256,301,2,30,0.6825103,0.0001869897,0.345747,0.03727,5
1237651250951946807,1345,139.863865381262,56.2844709437859,301,3,207,0.2800468,5.149417e-05,0.280109,0.030793,1
1237648721213784383,756,141.249602506241,-0.0130864426446976,301,3,170,0.2251861,2.415335e-05,0.233596,0.024407,1
1237651539253919965,1412,211.990878119924,65.3443212695092,301,4,242,0.3275458,4.675434e-05,0.320564,0.023692,2
1237650795140743915,1239,133.486152265626,-0.671293023529446,301,2,88,0.5023558,0.0001108865,0.484455,0.025271,4
1237651271882768441,1350,119.830019248151,44.1397777365399,301,2,98,0.5231837,0.0001425491,0.623955,0.105192,4
1237651251488227758,1345,137.254121767172,55.757395510169,301,4,198,0.8081019,0.0002354657,0.785169,0.056706,7
1237651252580713008,1345,224.297391330195,60.3185618636208,301,6,484,0.5243083,0.0001677778,0.548051,0.034009,4
1237651274030318531,1350,118.131655592655,45.1376651026526,301,6,99,0.6066704,0.0002525148,0.504513,0.029506,5
1237651538181751274,1412,218.543576627853,63.0692385416307,301,2,266,0.7594433,0.0001566812,0.773127,0.050355,6
1237651714797470361,1453,247.016221887219,48.3487176222384,301,3,40,0.5516006,0.000117539,0.562526,0.028218,4
1237651496831091272,1402,118.169470479225,44.8865263578085,301,5,89,0.3942487,6.581291e-05,0.419941,0.023985,2
1237651735748542916,1458,160.760407640533,1.84830043886062,301,2,240,0.5618184,0.0001332671,0.580081,0.033002,4
1237650371547497021,1140,161.290776511941,-1.546794916481,301,5,56,0.492335,0.0001224058,0.49969,0.034438,3
1237648720140960302,756,143.384909514217,-1.02578867102318,301,1,184,0.5467613,0.0001199507,0.620696,0.064147,4
1237651273493382019,1350,118.467541467287,44.7405810471076,301,5,98,0.6813737,0.0002386124,0.640608,0.056706,5
1237651250415665621,1345,142.11284374122,56.7424512822536,301,2,216,0.5822929,0.0001287483,0.555241,0.04134,4
1237650796748538978,1239,127.144099790565,0.53967597054559,301,5,45,0.5431428,0.000148085,0.560911,0.043262,4
1237651752925594130,1462,154.911981520802,1.41106373570532,301,2,197,0.6154318,0.0001214991,0.632592,0.058728,5
1237651753488876293,1462,215.321976853219,1.78787118647806,301,3,600,0.6078107,0.000175415,0.587777,0.032036,5
1237651538181620030,1412,217.852142949744,63.1289674713605,301,2,264,0.3084394,4.305028e-05,0.318764,0.022674,2
1237651190287565368,1331,141.655570817398,56.4423530668379,301,2,238,0.417863,0.0001073282,0.380484,0.02076,3
1237651752396587283,1462,172.793853470387,1.3567482935468,301,1,317,0.595879,0.0001012101,0.498145,0.046515,4
1237651534946435580,1411,129.148504041213,53.9863537805367,301,4,51,0.5822892,0.0001976389,0.58289,0.036113,4
1237651538172117620,1412,166.596624943101,65.8383794266446,301,2,119,0.4952817,0.0001578059,0.465537,0.035701,3
1237651251505726126,1345,218.490477732905,61.0727645155318,301,4,465,0.5248148,0.0001165422,0.56274,0.033472,4
1237651272427569890,1350,138.360643236107,58.3356879883284,301,3,219,0.6592625,0.0001947651,0.632745,0.054403,5
1237651273490498356,1350,113.887057350358,39.161758473505,301,5,54,0.4706726,7.789592e-05,0.488499,0.10822,3
1237651754012574258,1462,185.175401292561,2.66110584462791,301,4,399,0.4561686,7.097197e-05,0.454933,0.077791,3
1237651538723603040,1412,236.465417099051,56.1237419048646,301,3,342,0.5475762,0.0001972178,0.55487,0.045176,4
1237648721768022548,756,180.887366311622,0.354741278715253,301,4,435,0.4765339,0.0001511657,0.548731,0.040991,3
1237651251514048812,1345,243.710603517096,48.5183339696025,301,4,592,0.265351,4.060139e-05,0.262805,0.0173,1
1237651272415970274,1350,113.672501590067,37.1207004563436,301,3,42,0.9078847,0.0003062708,0.370122,0.041215,8
1237651191890051502,1331,120.336650352635,43.5542606854727,301,5,114,0.4482492,7.915062e-05,0.338207,0.04122,3
1237650804263813858,1241,143.04565460493,-2.07101401333112,301,3,31,0.454518,5.427188e-05,0.42357,0.032769,3
1237648720687989191,756,166.519844203819,-0.488754294889728,301,2,339,0.4679518,0.0002376218,0.477204,0.01968,3
1237648722311905681,756,196.913131234775,0.711964438485534,301,5,542,0.5813249,0.000314341,0.627441,0.048778,4
1237651252062389082,1345,262.252452964188,26.6914786706449,301,5,767,0.5785943,0.0001148915,0.54318,0.041927,4
1237651189752266938,1331,147.44956307456,58.2410279851272,301,1,262,0.2331122,3.387127e-05,0.267535,0.023328,1
1237651495224083137,1402,126.734949207795,51.0573973385542,301,2,144,0.6783667,0.0002093697,0.562397,0.04161,5
1237648721755767559,756,152.997184553114,0.410199741055083,301,4,248,0.4100277,7.956928e-05,0.394569,0.0292,3
1237651252061406519,1345,261.053605257793,28.6703678886652,301,5,752,0.4837618,0.0001253023,0.495543,0.03491,3
1237651274027500285,1350,113.553699988932,39.588028081198,301,6,56,0.5644706,0.0001456222,0.614059,0.040012,4
1237651497367176178,1402,116.366681723567,43.6866878345896,301,6,77,0.5198221,0.0001856342,0.586941,0.037146,4
1237651190283829828,1331,131.317613046371,50.5680078880586,301,2,181,0.7805883,0.0004137605,0.991902,0.050498,6
1237648705669038845,752,225.019803618075,0.933436055516721,301,6,544,0.5665779,0.0001567277,0.607753,0.036559,4
1237648721769923333,756,185.286718024287,0.319570097816633,301,4,464,0.3413062,6.855677e-05,0.379122,0.025339,2
1237651190823649855,1331,138.559756667928,55.6150002530284,301,3,226,0.6497574,0.0002480423,0.582145,0.050709,5
1237651252589430103,1345,248.131048093291,46.1283752782487,301,6,617,0.8152575,0.0002624077,0.560991,0.065196,7
1237651495224476081,1402,127.584965507144,51.7467329620077,301,2,150,0.3598575,5.353188e-05,0.343164,0.044946,2
1237651539257590348,1412,227.864683290034,60.9202498489111,301,4,298,0.517868,0.0001290401,0.509025,0.026637,4
1237651272956445476,1350,118.951976487376,44.4323931300479,301,4,97,0.4579754,0.0001557697,0.552116,0.056053,3
1237651752933392590,1462,172.767437237926,1.71404501848541,301,2,316,0.3493674,5.072146e-05,0.337277,0.023459,2
1237648704583303843,752,197.626651008988,0.117652085860384,301,4,361,0.5507034,0.0001340864,0.557821,0.040018,4
1237648720167895956,756,204.955804804513,-0.968062828767786,301,1,595,0.5832153,0.0001384567,0.525516,0.032049,4
1237650371012395354,1140,165.287945434965,-2.05866255758821,301,4,83,0.499988,0.0001313938,0.508854,0.03729,3
1237648702982783911,752,220.699674497513,-1.1389360243036,301,1,515,0.5142877,0.0001448199,0.553241,0.038117,4
1237649918433624528,1035,26.1475921611749,12.968835989673,301,1,135,0.3779235,7.049617e-05,0.367702,0.034423,2
1237651534409302516,1411,129.084900045817,53.2251967994664,301,3,47,0.5766329,0.0002671097,0.576192,0.029278,4
1237650804802716127,1241,147.624201873068,-1.78341126611344,301,4,62,0.5314594,0.000193897,0.475843,0.045348,4
1237651736848171508,1458,219.899619902212,2.37961631034744,301,4,635,0.3030737,5.461837e-05,0.317731,0.025242,2
1237651251517260874,1345,249.940937751107,42.6436019174235,301,4,641,0.806357,0.0001617372,0.715358,0.052123,7
1237651538177425514,1412,196.615455850971,66.5801713153966,301,2,200,0.1046046,1.343186e-05,0.092205,0.008492,0
1237651204231398118,1334,198.480360600773,0.316183204777659,301,4,12,0.4671583,0.0001311675,0.495838,0.050679,3
1237651250974949953,1345,237.850859263083,52.1088261052585,301,3,558,0.4403885,0.0001494935,0.483718,0.047484,3
1237649920580714942,1035,25.3663698375262,14.6058942081876,301,5,129,0.4342477,0.0001187264,0.463858,0.039972,3
1237650371548217883,1140,162.927851314378,-1.49284335107061,301,5,67,0.5690337,0.0001654748,0.551761,0.037785,4
1237650797285343812,1239,127.005559796329,0.884311154836105,301,6,44,0.4841979,0.0001596569,0.493932,0.02971,3
1237651251486720439,1345,133.003325289532,53.3570106393645,301,4,175,0.491915,0.0001658,0.495819,0.018905,3
1237651735224516792,1458,190.064645343813,1.63279498418617,301,1,436,0.3882987,7.891573e-05,0.354543,0.03471,2
1237650803737035318,1241,166.076259168938,-2.99999045322183,301,2,185,0.4520403,6.515862e-05,0.568426,0.069349,3
1237646797600261150,308,120.189575396392,0.45263658968969,301,4,93,0.2883581,3.5511e-05,0.309128,0.018172,1
1237651539790201271,1412,209.315239791681,66.2616898486227,301,5,233,0.6488793,0.0001481095,0.590991,0.032826,5
1237651192428102208,1331,122.069169480224,46.0571514321585,301,6,132,0.4681767,0.0001289909,0.476834,0.026871,3
1237651252028834591,1345,150.009570864866,61.2401315079844,301,5,255,0.6344593,0.000240541,0.592904,0.042296,5
1237651539261719376,1412,240.436053458537,54.3571962066554,301,4,361,0.6838256,0.0002198186,0.64356,0.041319,5
1237650796218548937,1239,142.865730505929,0.0037929919599135,301,4,150,0.451052,9.042826e-05,0.479297,0.029872,3
1237651252583858430,1345,234.886771620202,55.814200581608,301,6,532,0.4227113,3.090955e-05,0.529006,0.077456,3
1237651497368224464,1402,118.062005072597,45.7731523273445,301,6,93,0.4601802,0.0001986505,0.414858,0.045965,3
1237651496293958299,1402,118.245362626401,44.1850080801065,301,4,85,0.5216144,0.0001731852,0.540197,0.042979,4
1237648703513429088,752,206.484383617227,-0.632352126045159,301,2,420,0.540608,7.963092e-05,0.561829,0.037939,4
1237651252051247677,1345,244.781473520045,48.2690493815447,301,5,597,0.6116761,0.0001604311,0.603469,0.038661,5
1237651272416428847,1350,114.345613286703,38.1231427112373,301,3,49,0.6276639,0.0001548588,0.559687,0.037909,5
1237651754011787593,1462,183.29838844356,2.70558084805526,301,4,387,0.6476473,0.000147067,0.586727,0.042374,5
1237651539244024105,1412,156.245878450595,65.1516912149802,301,4,91,0.500364,0.0002119193,0.494368,0.036282,4
1237649920574030293,1035,9.50846560896298,15.4817124087634,301,5,27,0.6059696,0.0001412087,0.630678,0.037418,5
1237650795683381794,1239,146.726744146212,-0.264431261300924,301,3,176,0.6719823,0.0002995424,0.595749,0.043477,5
1237650371024716339,1140,193.522557081127,-2.23549725752488,301,4,271,0.5532386,0.0001006023,0.564887,0.026978,4
1237651192422860091,1331,113.303502264842,35.9942406852802,301,6,52,0.7135953,0.0002821101,0.74993,0.056292,6
1237651251486392922,1345,132.181130346314,52.8353845947814,301,4,170,0.471012,0.0001783279,0.481261,0.018222,3
1237651272961557183,1350,129.357003146239,53.9090582353746,301,4,175,0.5968203,0.0003594888,0.211926,0.04449,4
1237651272957493818,1350,120.526017099623,46.4863193563436,301,4,113,0.4691879,9.793967e-05,0.425334,0.055524,3
1237648721207230647,756,126.324659707941,-0.0005728695044216,301,3,70,0.5138393,0.0001249661,0.443108,0.080758,4
1237651190284681732,1331,133.268801744555,52.0172316847481,301,2,194,0.4723622,0.0001827986,0.480028,0.029302,3
1237651533334512072,1411,127.749247397552,50.7972967300418,301,1,31,0.3333452,0.000151848,0.460377,0.053102,2
1237651496831156943,1402,118.334702267283,45.0524579486814,301,5,90,0.5412226,0.0001059888,0.486791,0.052158,4
1237651273505898987,1350,155.320536516854,65.0865871498051,301,5,289,0.5353159,0.0001113054,0.533922,0.019882,4
1237651736296882838,1458,187.026684288911,2.49266121483805,301,3,415,0.3614199,7.409578e-05,0.397373,0.026202,2
1237651190285533939,1331,135.597464596252,53.3158099871053,301,2,207,0.7688164,0.0002104676,0.701461,0.054239,6
1237651538188895121,1412,241.616634112459,52.124210624154,301,2,375,0.6979722,0.0003489318,0.565086,0.03922,5
1237651274045326075,1350,168.673256744447,67.7221644844288,301,6,328,0.5169017,0.0001535146,0.56138,0.034806,4
1237651251511624721,1345,237.739356893455,52.7078153602129,301,4,555,0.7120063,0.0002927898,0.659572,0.061363,6
1237648704059409658,752,227.293609086467,-0.216583478183294,301,3,559,0.6211028,0.000105785,0.537433,0.057793,5
1237651251482526222,1345,123.317177600925,46.1702336854991,301,4,111,0.4179782,0.0001625561,0.454678,0.039074,3
1237648704587563932,752,207.394271226105,0.178366172235216,301,4,426,0.6678603,0.0001222121,0.660765,0.056115,5
1237648721254810814,756,234.960254260732,-0.198282499720916,301,3,796,0.5582151,0.0001618243,0.596535,0.04296,4
1237651250408718896,1345,124.267142023778,45.4720029735684,301,2,110,0.707923,0.0002016941,0.659095,0.052593,6
1237650804268794335,1241,154.414178953009,-2.54610945171265,301,3,107,0.6040503,0.0001730721,0.399932,0.054705,5
1237651753481994821,1462,199.514373108482,2.01385418021234,301,3,495,0.5268452,0.0001011301,0.542718,0.02817,4
1237651715874751121,1453,254.107611211548,41.9880082123593,301,5,94,0.4964916,8.040173e-05,0.523727,0.029066,3
1237651736284823719,1458,159.441204504985,2.1194844650038,301,3,231,0.5305508,0.0002107682,0.489826,0.035907,4
1237651272975319619,1350,191.312942292498,67.4763464701069,301,4,385,0.5741557,0.00025492,0.514891,0.02969,4
1237651538720195253,1412,225.502519385685,61.4022326545319,301,3,290,0.4483828,9.313911e-05,0.497097,0.01972,3
1237648705124172707,752,206.785634708676,0.525039552812303,301,5,422,0.6823816,0.0001185449,0.643101,0.036413,5
1237651250411208926,1345,129.679311483457,49.868419740304,301,2,148,0.2702243,3.446727e-05,0.283508,0.021174,1
1237648721222697829,756,161.674870455972,-0.115552354606706,301,3,306,0.4446081,0.0001144827,0.473793,0.024817,3
1237651736854856683,1458,235.23729590944,2.00123763095498,301,4,737,0.551267,0.0001058262,0.58861,0.048936,4
1237649811055182022,1010,22.9379059812281,-3.39184216041971,301,1,70,0.8244936,0.000218768,0.244608,0.048586,7
1237651752414871842,1462,214.636718697864,1.03670979369584,301,1,596,0.6677886,0.0002293754,0.646811,0.048493,5
1237649920045679161,1035,29.6931267188301,13.8783140287956,301,4,157,0.4836657,0.0001775306,0.47244,0.024804,3
1237651274041065837,1350,147.031456410919,63.4642409672683,301,6,263,0.5496641,3.196768e-05,0.649296,0.054661,4
1237648722289623924,756,146.034677902066,0.697787119570335,301,5,202,0.6232845,0.0002110494,0.549294,0.043692,5
1237651497368748722,1402,119.139838680138,46.7367694855389,301,6,101,0.5995234,0.0002538511,0.518173,0.138583,4
1237648722319770129,756,214.89652184403,0.703968211273476,301,5,662,0.3302922,7.266506e-05,0.342876,0.020573,2
1237650371551035762,1140,169.345183974504,-1.6399431113184,301,5,110,0.6703973,0.0001438471,0.68201,0.063241,5
1237648705122533950,752,202.960735090943,0.499503757718558,301,5,397,0.4996101,0.0001470597,0.523493,0.028251,3
1237648722278746002,756,121.279840607791,0.758423033099835,301,5,36,0.6494966,0.000171979,0.612558,0.053417,5
1237648722828788084,756,151.26468936369,1.09737862730967,301,6,237,0.5956823,0.0001359807,0.607838,0.051976,4
1237651252562821665,1345,139.082484953966,57.6470517907978,301,6,211,0.1970885,6.465138e-05,0.293958,0.091192,0
1237651249884168884,1345,163.865495329648,62.5154831270773,301,1,298,0.6837436,0.0002626936,0.64713,0.030566,5
1237651274029597235,1350,116.667934179092,43.7427043538595,301,6,88,0.6341836,0.0001712545,0.566742,0.047361,5
1237651252552336369,1345,115.639517935585,39.078491955285,301,6,51,0.5007358,0.0001073221,0.483846,0.025647,4
1237651251512672776,1345,240.547488001986,51.0597467956426,301,4,571,0.7302662,0.0002216582,0.664724,0.058187,6
1237651496295596870,1402,121.213222221817,47.2625418372037,301,4,110,0.6129266,4.426318e-05,0.59313,0.049425,5
1237651495760429573,1402,125.239472900081,50.2722037840497,301,3,136,0.3726712,8.333272e-05,0.388325,0.025416,2
1237651736298062214,1458,189.643994503225,2.30529399136769,301,3,433,0.6061249,0.0001922285,0.589179,0.050245,5
1237651249895047740,1345,216.996261083771,60.0567326118495,301,1,464,0.5563995,0.0001426167,0.567158,0.032799,4
1237651752927953455,1462,160.287218411344,1.51242360314985,301,2,233,0.4743702,0.0001230869,0.475223,0.035805,3
1237650795141595190,1239,135.454461689103,-0.747012303283679,301,2,101,0.4681493,2.590962e-05,0.435439,0.053939,3
1237650795678794073,1239,136.243463646628,-0.276161459058273,301,3,106,0.1952875,3.930246e-05,0.338739,0.150458,0
1237649920042926720,1035,23.1663379437802,14.4798832491425,301,4,115,0.5715595,0.0002095014,0.644826,0.059053,4
1237651735772201722,1458,214.816124868096,1.64948518355777,301,2,601,0.3975128,8.004277e-05,0.388267,0.026179,2
1237651538701910811,1412,136.224534055349,57.7756328349958,301,3,11,0.5878285,0.0002305911,0.67243,0.063311,4
1237648705135641581,752,232.910841548784,0.511819629544484,301,5,597,0.4748973,0.000114243,0.502724,0.047017,3
1237651251509985915,1345,233.263291446341,55.2894398962014,301,4,530,0.5275851,0.0002116944,0.514584,0.027723,4
1237648704049971973,752,205.676644208369,-0.241904911136863,301,3,415,0.5447791,9.581908e-05,0.527408,0.028049,4
1237651191894901256,1331,130.868322546334,52.2638521138274,301,5,188,0.6076809,0.0001373328,0.573701,0.028082,5
1237651538186208250,1412,234.537478736466,56.6021108448718,301,2,334,0.7135054,0.0001846294,0.656007,0.037008,6
1237650370477359851,1140,169.565417749877,-2.61204917447635,301,3,111,0.4754871,7.543965e-05,0.485468,0.023594,3
1237651191351607765,1331,118.169055671509,40.395120158906,301,4,90,0.6015199,0.0002577681,0.574526,0.035775,5
1237650761850028468,1231,171.636955660521,-2.26572223237776,301,4,16,0.6796699,9.468631e-05,0.644698,0.039804,5
1237651540328645077,1412,217.764793078153,65.122871793977,301,6,257,0.5677724,0.0001762023,0.58107,0.031531,4
1237651272419443243,1350,119.048980016652,43.9284678237391,301,3,95,0.6382638,0.0001363647,0.580299,0.04282,5
1237650762389259053,1231,177.106060228083,-1.87437635964818,301,5,52,0.5569239,0.0001475415,0.562579,0.033319,4
1237651272420164065,1350,120.332677206557,45.2881866696218,301,3,106,0.4045796,6.369736e-05,0.327234,0.101765,3
1237650761855336543,1231,183.811623773827,-2.33454221443636,301,4,97,0.6613627,0.0001465452,0.572948,0.03918,5
1237648722283987936,756,133.243126473521,0.773287011439399,301,5,116,0.549908,0.0001209824,0.5528,0.043401,4
1237651252014941124,1345,115.326246264677,37.9235354696572,301,5,43,0.6876543,0.0002190261,0.605952,0.036357,5
1237651539262636298,1412,242.702875497261,52.6726273163643,301,4,375,0.4849412,0.0001291778,0.507895,0.026929,3
1237651538702827878,1412,139.240051782926,59.1179838376272,301,3,25,0.4064077,6.650499e-05,0.326479,0.036526,3
1237651735775085096,1458,221.370742647836,1.41217765296685,301,2,645,0.3757179,7.289362e-05,0.360909,0.022911,2
1237651538171593253,1412,163.627514092263,65.5668035797295,301,2,111,0.5162033,7.547541e-05,0.500448,0.022249,4
1237648722820530849,756,132.39277850781,1.2489235122645,301,6,111,0.5321898,7.124082e-05,0.415609,0.073034,4
1237651191361307518,1331,140.633881568216,57.0904999852537,301,4,238,0.5648978,0.0002926137,0.655518,0.063046,4
1237648721225974221,756,169.084948424224,-0.167308662809422,301,3,356,0.4514804,0.0001680811,0.492022,0.035512,3
1237651252023264131,1345,131.653285045248,53.0997161837379,301,5,170,0.5906288,0.0004257331,0.475847,0.047233,4
1237650795676042350,1239,129.998881049727,-0.346131691148419,301,3,64,0.5533965,0.0001218242,0.583694,0.031127,4
1237648722842878138,756,183.433390143314,1.2557995028681,301,6,452,0.3142659,6.1567e-05,0.335455,0.018302,2
1237651190818865994,1331,126.557831267542,47.6855121378677,301,3,153,0.723764,0.0003448334,0.592702,0.03725,6
1237648722282939246,756,130.817437754762,0.712581543732935,301,5,100,0.5637069,0.0001512346,0.678343,0.065871,4
1237651538187322446,1412,237.759983125196,54.8734746035163,301,2,351,0.9214213,0.0002928428,0.847433,0.059928,8
1237648720709616238,756,215.916235989273,-0.443126477011474,301,2,669,0.6351122,0.0001812887,0.736541,0.061098,5
1237646797063913935,308,121.504814286864,0.0823159614083446,301,3,101,0.503435,0.0002339156,0.547641,0.042894,4
1237651252048364158,1345,238.101108185389,53.2902786864935,301,5,553,0.569342,0.0001365616,0.594706,0.038931,4
1237648722311185039,756,195.330811311899,0.756308415455906,301,5,531,0.5878543,0.0001616263,0.57538,0.046044,4
1237650804273972077,1241,166.309496429741,-2.66226422406233,301,3,186,0.6602854,0.0001668336,0.605521,0.051963,5
1237651250955354301,1345,152.156981561015,60.7751325771665,301,3,259,0.394118,7.679428e-05,0.393115,0.023966,2
1237651251514638719,1345,244.89776001154,47.4323501594328,301,4,601,0.3063829,5.007116e-05,0.291897,0.025368,2
1237648703514936207,752,209.939423372922,-0.822007307667531,301,2,443,0.6705267,0.0002230032,0.576512,0.045619,5
1237651754028827283,1462,222.321434961743,2.04330215584541,301,4,647,0.4948394,0.0001226135,0.482873,0.04874,3
1237648721757471415,756,156.92214025838,0.31057926398895,301,4,274,0.4243106,6.046951e-05,0.430703,0.024542,3
1237651538168578426,1412,149.732683549853,62.3598485047172,301,2,65,0.432783,0.0001231039,0.446831,0.042099,3
1237648722293162697,756,154.194906926182,0.649438860259902,301,5,256,0.4483725,0.0001040817,0.469897,0.027246,3
1237648703515132810,752,210.378935403207,-0.669563182660077,301,2,446,0.5759848,0.0001308144,0.590601,0.028209,4
1237651272958804492,1350,123.311673660966,48.9026272546277,301,4,133,0.6048472,0.0002746861,0.440709,0.074703,5
1237650805346992798,1241,164.588491534744,-1.7890130989194,301,5,175,0.5078799,0.0001650712,0.502471,0.030356,4
1237648722323833992,756,224.164279810007,0.671056353708675,301,5,724,0.6411982,0.0001303871,0.608459,0.040598,5
1237651252589035740,1345,247.226187572507,46.8493876316319,301,6,611,0.2935397,8.585725e-05,0.338694,0.055947,1
1237651191348659106,1331,113.624236272223,34.6922452126676,301,4,45,0.5405896,0.0001374849,0.560596,0.028464,4
1237651735759618227,1458,186.113885997924,1.94576462531664,301,2,409,0.268069,4.499912e-05,0.265901,0.015194,1
1237651538715083152,1412,201.192576832709,66.4914549616972,301,3,212,0.5959597,0.000269542,0.533458,0.033338,4
1237650794609246779,1239,145.835077192372,-1.1178428061307,301,1,170,0.637886,0.0001092192,0.593567,0.04543,5
1237651190282781375,1331,128.641587582161,48.8601195627391,301,2,165,0.5487625,0.0005020135,0.571041,0.037206,4
1237651191348462376,1331,113.308891569478,34.2486175128919,301,4,42,0.6308351,0.0001719908,0.578869,0.055742,5
1237648720682156376,756,153.287809503354,-0.481490643520735,301,2,250,0.5063639,0.000149914,0.525925,0.04948,4
1237650371026158198,1140,196.84976334326,-2.08682517603298,301,4,293,0.4808406,9.896345e-05,0.531661,0.028037,3
1237651539253002712,1412,207.398144988761,66.310423416975,301,4,228,0.6140523,0.000182494,0.572307,0.036584,5
1237651735223665203,1458,188.184029651219,1.53432547098282,301,1,423,0.4681882,0.0001363544,0.475752,0.041239,3
1237651252558889497,1345,128.147883743826,51.2780343878935,301,6,151,0.4687258,0.0001178291,0.479426,0.025944,3
1237651496293958362,1402,118.169522985073,44.243961245647,301,4,85,0.5184638,0.0001018308,0.491899,0.117005,4
1237651191887299562,1331,115.887634615637,38.3809249032772,301,5,72,0.7273932,0.0002269708,0.659535,0.034012,6
1237651250408456319,1345,123.605263409174,44.990605715512,301,2,106,0.127534,8.656538e-06,0.143488,0.026025,0
1237651714259878497,1453,245.164367376981,49.5203277059006,301,2,29,0.8991386,0.0002710471,0.727327,0.087681,7
1237651538722620306,1412,233.749206313564,57.8129209521453,301,3,327,0.6363977,0.000160603,0.702903,0.063248,5
1237651497367307290,1402,116.627947742601,43.8514856558609,301,6,79,0.7316149,0.0002712004,0.830749,0.056649,6
1237650762394632475,1231,189.307336551453,-1.92761649621631,301,5,134,0.7089059,6.648415e-05,0.670762,0.061917,6
1237648720697688297,756,188.798183760477,-0.462970105555713,301,2,487,0.4808917,0.0001048993,0.475807,0.04172,3
1237651737379996450,1458,208.479427138254,3.07835857468572,301,5,558,0.5050458,0.0001080558,0.488959,0.023068,4
1237650796750242429,1239,131.018144042652,0.588571049934479,301,5,71,0.5248417,0.0001481068,0.56034,0.036404,4
1237650796212913146,1239,129.949394109363,0.126042401265114,301,4,64,0.4574459,0.0001345439,0.50433,0.037561,3
1237651504345908170,1404,209.1814165617,-0.15678553594949,301,3,68,0.6673503,0.0002061331,0.606901,0.03316,5
1237650805342994493,1241,155.497401469664,-1.74666804546965,301,5,114,0.5197155,8.856659e-05,0.50889,0.020728,4
1237650371559817627,1140,189.389641871602,-1.66476493614795,301,5,244,0.3958248,7.075556e-05,0.366225,0.025652,2
1237651496833844008,1402,123.40272362134,50.1969825421609,301,5,131,0.5760949,0.0001485831,0.570843,0.031398,4
1237651249899110862,1345,231.026992972523,54.8155949151397,301,1,526,0.4807032,0.0001530713,0.501559,0.029854,3
1237650796215861927,1239,136.689500452344,0.0524076980559791,301,4,109,0.538081,0.0001280632,0.521785,0.030679,4
1237651495757873799,1402,120.097909872489,45.4607527699895,301,3,97,0.5419898,0.0002766619,0.512221,0.029956,4
1237651191897194733,1331,137.221032928788,55.9178563977704,301,5,223,0.2423561,5.034249e-05,0.225714,0.028682,1
1237651754530767318,1462,142.38641701198,2.30323369132678,301,5,114,0.5445583,0.0001662419,0.500631,0.040962,4
1237651067349238248,1302,163.911534124206,64.2749228218461,301,5,316,0.4557058,0.0002051601,0.563694,0.051519,3
1237651736316281469,1458,231.234257758002,1.66139119731349,301,3,711,0.312958,5.952226e-05,0.312761,0.018702,2
1237651252051444997,1345,245.449206893615,47.9546992084682,301,5,600,0.6468579,0.000168335,0.630455,0.046138,5
1237651534945452217,1411,126.864446974771,52.2662117669086,301,4,36,0.3044799,2.603487e-05,0.248213,0.035428,2
1237648722279204122,756,122.300511338684,0.731169654227348,301,5,43,0.3791264,6.207878e-05,0.372829,0.020247,2
1237651538171396364,1412,162.655499903437,65.3697263501819,301,2,108,0.5216055,0.0001004731,0.539272,0.02417,4
1237651497364882367,1402,112.878036287017,39.1478456947963,301,6,42,0.4167832,7.492387e-05,0.430285,0.027869,3
1237651752400126539,1462,180.924386058896,1.30625077882784,301,1,371,0.5637709,0.0001123115,0.55133,0.028637,4
1237651539255230678,1412,218.419792598372,63.9751289416536,301,4,262,0.1420116,1.882974e-05,0.140906,0.00683,0
1237648722298995117,756,167.522033953908,0.735790421690425,301,5,345,0.441431,0.0001033116,0.446162,0.040268,3
1237651252558234139,1345,126.470011487958,50.1816017801399,301,6,141,0.5160905,8.582252e-05,0.49319,0.023521,4
1237650795142710084,1239,138.037075163111,-0.832575623073113,301,2,118,0.3703343,8.355714e-05,0.38053,0.022697,2
1237650371009446607,1140,158.588738883126,-1.86705905735727,301,4,38,0.5158902,0.0001250481,0.496976,0.026293,4
1237651540329431964,1412,221.21343353027,64.1237204342239,301,6,269,0.6328483,0.0002339486,0.626785,0.040153,5
1237651753484288037,1462,204.739619695401,2.11787440430217,301,3,530,0.5944881,0.0001837126,0.683095,0.034348,4
1237648720694477027,756,181.471837997221,-0.481506548539708,301,2,438,0.5103125,0.0001949051,0.549572,0.060029,4
1237648721207624711,756,127.206787696358,-0.0692456546978409,301,3,76,0.438833,3.282286e-05,0.566304,0.076116,3
1237651540312850573,1412,135.501482572138,59.1855315662377,301,6,16,0.5488271,0.0002147562,0.529647,0.032214,4
1237651752409891419,1462,203.296634789506,1.28490643805848,301,1,520,0.6498964,0.0001222198,0.590866,0.056201,5
1237651736853152456,1458,231.288647560004,2.04074654197982,301,4,711,0.5479373,0.0001158675,0.545498,0.029783,4
1237648720686744486,756,163.797927363794,-0.568207646610414,301,2,320,0.8556021,0.0002919382,0.864694,0.053628,7
1237651192424498167,1331,115.867891615998,39.2539802722452,301,6,77,0.5087193,0.000146825,0.512161,0.02964,4
1237648722279203913,756,122.225442714377,0.806087758307963,301,5,43,0.4693999,0.0001275045,0.461564,0.027639,3
1237650796752274439,1239,135.598404132907,0.42972731924007,301,5,102,0.5158646,0.0001562497,0.502213,0.024758,4
1237648722835931225,756,167.678108630497,1.23080764490153,301,6,346,0.5371349,9.510662e-05,0.500001,0.037301,4
